customer_id,tenure_months,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,churn
CUST-00230,13,36.11,439.31,1,Yes,No,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,0
CUST-00231,34,25.93,866.36,0,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-00232,62,31.53,2002.37,0,Yes,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-00233,2,104.55,212.82,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-00234,55,77.85,4649.28,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Two year,No,Bank transfer,0
CUST-00235,36,29.14,1027.43,0,No,No,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-00236,52,116.96,5868.25,0,Yes,No,No,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,0
CUST-00237,48,114.45,5798.15,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-00238,32,105.58,3146.61,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-00239,23,20.73,480.47,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-00240,46,38.28,1796.3,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-00241,11,69.98,698.65,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-00242,43,66.21,2722.87,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,0
CUST-00243,7,67.9,449.34,0,No,Yes,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-00244,47,48.88,2373.92,0,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,0
CUST-00245,46,67.56,3027.89,0,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,0
CUST-00246,7,108.92,754.5,0,No,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-00247,55,49.23,2532.89,0,No,No,No,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-00248,30,66.57,1932.4,0,No,No,Yes,No,DSL,No,No,Two year,Yes,Credit card,0
CUST-00249,57,69.24,3821.95,0,Yes,No,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,0
CUST-00250,3,18.0,53.53,0,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,0
CUST-00251,13,70.27,902.33,0,No,No,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,0
CUST-00252,36,78.25,2982.66,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-00253,14,108.34,1558.72,1,No,No,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,1
CUST-00254,24,68.96,1537.44,0,No,Yes,Yes,Yes,DSL,No,No,Two year,No,Mailed check,0
CUST-00255,48,77.34,3863.42,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,0
CUST-00256,11,54.35,618.9,0,No,No,Yes,No,DSL,No,No,One year,Yes,Credit card,0
CUST-00257,49,78.08,3836.35,1,Yes,Yes,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer,0
CUST-00258,8,27.48,228.51,0,Yes,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-00259,13,87.59,1193.44,0,Yes,No,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,0
CUST-00260,43,45.18,1904.99,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-00261,58,94.23,5198.68,0,Yes,No,Yes,No,DSL,Yes,No,Two year,Yes,Credit card,0
CUST-00262,13,91.89,1221.56,1,No,No,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,1
CUST-00263,22,26.6,566.11,0,Yes,No,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-00264,67,29.03,1965.57,0,Yes,No,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-00265,72,95.44,6586.36,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,0
CUST-00266,42,105.01,4582.26,1,Yes,Yes,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,0
CUST-00267,33,62.0,1983.85,0,No,Yes,Yes,No,DSL,Yes,No,One year,Yes,Bank transfer,0
CUST-00268,25,51.38,1273.66,0,Yes,No,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,0
CUST-00269,45,78.68,3501.63,1,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,0
CUST-00270,43,78.53,3185.49,1,No,Yes,Yes,No,DSL,Yes,No,Two year,No,Credit card,0
CUST-00271,22,78.7,1806.16,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-00272,2,102.36,215.24,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-00273,11,52.24,571.34,1,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-00274,70,95.52,6483.25,0,No,Yes,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,0
CUST-00275,31,37.9,1163.9,0,No,No,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,1
CUST-00276,35,36.97,1267.76,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-00277,34,18.0,611.44,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-00278,57,68.68,3865.95,0,No,Yes,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,0
CUST-00279,5,75.71,364.81,0,Yes,No,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,0
CUST-00280,6,21.75,136.41,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,1
CUST-00281,20,57.44,1138.96,0,No,Yes,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card,0
CUST-00282,36,96.99,3761.43,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer,0
CUST-00283,49,125.0,6150.54,0,No,No,Yes,No,DSL,No,No,One year,No,Electronic check,0
CUST-00284,36,97.64,3458.12,0,Yes,No,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,1
CUST-00285,32,64.58,2043.24,0,Yes,No,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,0
CUST-00286,68,93.83,6286.71,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-00287,12,62.11,742.16,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,1
CUST-00288,42,78.58,3329.93,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,1
CUST-00289,40,98.8,3774.64,1,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-00290,35,61.89,2077.65,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,0
CUST-00291,59,75.28,4580.13,1,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-00292,20,101.05,2062.44,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer,0
CUST-00293,69,48.9,3161.52,0,Yes,No,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,0
CUST-00294,24,91.65,2245.58,1,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-00295,40,45.64,1886.97,1,No,Yes,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-00296,38,18.0,690.91,0,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,0
CUST-00297,62,27.09,1568.45,0,Yes,No,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-00298,32,65.9,1996.01,0,No,Yes,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-00299,21,57.66,1208.58,0,Yes,No,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-00300,2,71.95,154.73,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-00301,27,43.4,1146.56,1,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,1
CUST-00302,60,87.57,5381.45,0,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,1
CUST-00303,1,104.66,101.96,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,One year,No,Mailed check,0
CUST-00304,65,88.54,6146.43,0,No,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,1
CUST-00305,40,93.41,3742.6,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,One year,No,Mailed check,1
CUST-00306,11,60.15,629.56,0,No,Yes,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,1
CUST-00307,22,93.49,1989.68,0,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,1
CUST-00308,40,74.42,2870.08,0,Yes,No,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,0
CUST-00309,23,62.08,1434.48,0,No,No,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,0
CUST-00310,8,109.8,853.93,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,0
CUST-00311,48,77.04,3624.67,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,0
CUST-00312,49,63.69,3363.77,1,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-00313,9,84.23,740.29,0,No,Yes,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,1
CUST-00314,21,75.84,1603.88,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card,0
CUST-00315,18,83.96,1494.78,0,No,Yes,Yes,No,DSL,No,No,One year,Yes,Electronic check,0
CUST-00316,48,51.19,2452.29,0,Yes,No,Yes,No,DSL,No,No,One year,Yes,Mailed check,0
CUST-00317,53,91.41,4973.96,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,0
CUST-00318,53,63.77,3082.63,0,No,No,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,0
CUST-00319,68,96.17,6578.88,0,No,Yes,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card,0
CUST-00320,56,90.13,4971.34,1,Yes,No,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,0
CUST-00321,24,73.37,1773.24,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-00322,8,18.0,142.83,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-00323,45,31.26,1395.76,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-00324,66,20.29,1354.97,1,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-00325,71,63.04,4377.34,1,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,0
CUST-00326,17,52.54,963.46,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,0
CUST-00327,18,68.02,1177.24,0,No,No,Yes,No,DSL,No,No,One year,Yes,Bank transfer,1
CUST-00328,3,68.36,216.89,0,Yes,Yes,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,0
CUST-00329,11,56.8,593.78,0,No,No,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,0
CUST-00330,40,48.19,1907.28,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-00331,40,42.44,1718.7,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-00332,27,96.1,2497.89,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-00333,23,41.9,925.08,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,0
CUST-00334,60,64.94,3852.62,0,No,Yes,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-00335,34,101.93,3589.8,0,No,Yes,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,0
CUST-00336,59,57.55,3406.58,0,Yes,Yes,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,0
CUST-00337,70,22.77,1714.7,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-00338,23,125.0,2939.94,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,1
CUST-00339,15,59.47,875.73,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-00340,69,68.37,4209.15,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-00341,46,82.92,3577.7,0,No,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,0
CUST-00342,21,30.53,634.32,0,Yes,No,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card,0
CUST-00343,45,67.75,2857.91,0,Yes,No,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-00344,38,36.05,1359.35,0,No,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,0
CUST-00345,66,80.77,5378.44,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,0
CUST-00346,19,37.1,696.65,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-00347,72,95.82,6824.17,0,No,No,No,No phone service,Fiber optic,Yes,No,Two year,No,Bank transfer,0
CUST-00348,68,88.6,6496.57,0,Yes,No,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,0
CUST-00349,14,30.69,430.79,0,Yes,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,0
CUST-00350,12,60.51,722.12,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-00351,39,72.41,2711.67,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-00352,4,35.11,140.42,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-00353,22,93.64,2020.65,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,0
CUST-00354,32,69.72,2391.83,0,No,Yes,Yes,Yes,DSL,Yes,No,One year,Yes,Credit card,0
CUST-00355,70,110.94,7942.66,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,0
CUST-00356,72,75.09,5713.65,1,No,No,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,0
CUST-00357,11,125.0,1386.47,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-00358,65,97.38,6645.14,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,0
CUST-00359,7,119.87,805.5,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,0
CUST-00360,54,109.9,5993.85,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,0
CUST-00361,61,76.93,4529.57,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-00362,65,66.31,4234.36,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-00363,17,100.58,1712.71,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-00364,65,117.81,7364.46,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,1
CUST-00365,9,64.36,545.36,0,No,No,No,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-00366,38,83.72,3306.54,0,Yes,No,Yes,Yes,DSL,No,No,Two year,No,Electronic check,0
CUST-00367,34,54.34,1723.36,0,Yes,Yes,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,0
CUST-00368,23,21.02,516.14,0,Yes,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-00369,2,28.56,55.26,1,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-00370,56,82.0,4696.06,0,No,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-00371,25,30.82,789.76,0,Yes,No,No,No phone service,DSL,No,No,One year,Yes,Credit card,0
CUST-00372,48,101.91,4675.34,0,Yes,Yes,No,No phone service,Fiber optic,No,No,One year,Yes,Mailed check,0
CUST-00373,30,66.07,2018.58,0,Yes,Yes,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,0
CUST-00374,27,88.86,2415.69,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer,0
CUST-00375,64,106.59,6994.01,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,0
CUST-00376,7,123.04,902.95,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,1
CUST-00377,54,59.82,3335.42,0,No,No,Yes,Yes,DSL,No,Yes,One year,No,Bank transfer,0
CUST-00378,54,18.0,938.24,0,No,Yes,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
CUST-00379,28,71.36,1987.21,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-00380,19,90.06,1654.74,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,0
CUST-00381,1,53.08,51.86,0,Yes,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-00382,68,99.06,6867.56,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,0
CUST-00383,69,66.45,4696.02,0,Yes,No,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,0
CUST-00384,18,46.26,852.07,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,1
CUST-00385,3,94.37,286.37,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,0
CUST-00386,9,107.14,981.26,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,0
CUST-00387,5,96.98,476.08,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,0
CUST-00388,60,73.63,4656.56,1,Yes,Yes,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-00389,65,50.43,3365.54,0,No,No,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer,0
CUST-00390,12,107.03,1283.28,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-00391,54,76.53,4318.8,0,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,1
CUST-00392,13,85.7,1091.14,1,No,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,1
CUST-00393,27,109.24,2963.59,0,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,0
CUST-00394,44,106.54,4855.56,0,Yes,Yes,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,0
CUST-00395,52,104.97,5192.49,1,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-00396,63,121.51,8335.73,0,No,No,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,1
CUST-00397,4,87.56,341.99,1,No,Yes,No,No phone service,Fiber optic,Yes,No,One year,Yes,Bank transfer,0
CUST-00398,15,110.83,1632.36,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,0
CUST-00399,21,113.58,2387.1,0,No,No,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,1
CUST-00400,23,70.65,1673.05,0,Yes,No,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,0
CUST-00401,72,95.81,7128.89,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,0
CUST-00402,56,99.69,5917.41,1,No,No,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,0
CUST-00403,24,77.59,1857.4,0,No,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-00404,70,18.0,1276.64,1,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-00405,36,102.49,3462.63,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,0
CUST-00406,37,29.1,1030.58,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,0
CUST-00407,32,38.45,1225.91,1,No,No,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,0
CUST-00408,11,97.48,1087.63,0,No,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,0
CUST-00409,68,96.21,6530.2,1,No,No,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,0
CUST-00410,2,90.7,185.2,0,Yes,Yes,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Credit card,1
CUST-00411,13,101.34,1314.43,0,No,No,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,0
CUST-00412,17,67.66,1139.46,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,0
CUST-00413,21,32.8,754.93,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-00414,10,76.65,758.43,0,No,No,No,No phone service,Fiber optic,No,No,Two year,No,Bank transfer,0
CUST-00415,2,80.18,166.85,0,No,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-00416,49,106.63,4951.98,0,No,No,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,1
CUST-00417,70,43.26,3043.13,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,0
CUST-00418,9,64.08,561.16,1,Yes,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card,0
CUST-00419,22,90.04,2137.77,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-00420,37,56.4,2040.26,0,Yes,No,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,1
CUST-00421,67,61.27,4100.02,1,No,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-00422,50,113.71,5498.22,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card,0
CUST-00423,56,125.0,6752.58,0,No,Yes,No,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,1
CUST-00424,42,64.02,2680.65,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-00425,31,98.99,3113.19,0,No,No,No,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,0
CUST-00426,15,73.31,1146.17,0,Yes,Yes,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-00427,63,95.35,5867.91,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Two year,No,Electronic check,0
CUST-00428,58,78.83,4463.18,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-00429,2,68.33,143.68,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,1
CUST-00430,52,125.0,6914.41,0,No,No,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,1
CUST-00431,7,64.62,450.82,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,1
CUST-00432,54,83.74,4606.19,0,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-00433,60,90.68,5804.15,0,Yes,No,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,0
CUST-00434,10,103.48,1144.44,1,Yes,No,No,No phone service,DSL,No,Yes,Month-to-month,No,Electronic check,1
CUST-00435,32,101.53,3303.39,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,0
CUST-00436,9,51.42,476.72,0,Yes,Yes,Yes,Yes,DSL,No,No,One year,No,Electronic check,0
CUST-00437,41,88.54,3649.44,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,0
CUST-00438,67,87.46,5512.89,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,0
CUST-00439,6,44.41,270.15,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,No,Credit card,0
CUST-00440,29,53.03,1622.22,0,No,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-00441,71,29.77,2049.99,1,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-00442,22,31.6,643.63,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-00443,10,102.86,1052.91,0,No,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,0
CUST-00444,36,41.72,1396.41,0,No,No,Yes,No,DSL,No,Yes,Two year,No,Credit card,0
CUST-00445,37,55.16,1912.58,0,No,No,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,0
CUST-00446,48,25.93,1163.26,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-00447,23,97.09,2054.17,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,1
CUST-00448,69,78.39,5637.68,0,Yes,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,0
CUST-00449,38,114.43,4372.4,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,1
CUST-00450,21,64.94,1475.93,1,No,No,Yes,No,DSL,No,No,Two year,Yes,Mailed check,0
CUST-00451,70,92.68,6678.25,0,No,No,No,No phone service,Fiber optic,Yes,No,One year,No,Bank transfer,0
CUST-00452,67,50.29,3647.26,0,No,Yes,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,0
CUST-00453,36,41.89,1469.19,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-00454,2,111.15,225.52,1,Yes,No,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,1
CUST-00455,43,110.51,4509.74,0,No,No,No,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,0
